,I.1a,I.1b,I.2,II,III.a,III.b,IV.1a,IV.1b,IV.2
253,2.220446049250313e-16,2.9163674791484797,0.12095775846109362,1.2292393948341989,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.13919250967886276,2.220446049250313e-16
254,0.00025589968416338114,2.857908240941489,0.5913917313169811,0.8745433158626764,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.14483230289928306,2.220446049250313e-16
255,0.18312775442405554,3.4114451554546323,0.12884333453538796,0.6324629329469462,8.919597445299162e-15,2.220446049250313e-16,2.220446049250313e-16,0.09178494286048171,2.220446049250313e-16
256,0.19716675424695373,3.712137297661081,0.17137450574701188,0.2690346545420227,2.220446049250313e-16,2.220446049250313e-16,0.048189716697282815,0.26143294283963614,2.220446049250313e-16
257,0.8349044369847324,3.2871938465138206,0.08391564888262201,0.24257605039346042,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.16472412429509753,2.220446049250313e-16
258,1.7547144325784498,2.3072003729549326,2.220446049250313e-16,0.0179365278834374,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.46267408393851656,2.220446049250313e-16
259,1.9654672992639635,1.5876670179280241,0.3490743590656056,2.220446049250313e-16,2.220446049250313e-16,0.1552480637252675,2.220446049250313e-16,0.42329280204335207,2.220446049250313e-16
260,2.6088404859527343,1.350218752508726,0.15560387948456358,0.004992207468050088,2.220446049250313e-16,0.2384629308064448,2.220446049250313e-16,0.21117460582791225,2.220446049250313e-16
261,2.87877434947315,1.0360381783454111,0.05984498707027837,2.220446049250313e-16,2.220446049250313e-16,0.3527345910422727,2.220446049250313e-16,0.18154614422307178,2.220446049250313e-16
262,3.154287180843593,0.9627471750990371,0.1892909043253155,2.220446049250313e-16,0.025102129969875344,0.10326380753097485,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
263,3.547835021190158,0.5857244122802135,0.07001449689523692,2.87134299200436e-13,2.220446049250313e-16,0.2811474804878859,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
264,3.4673545580545313,0.7282352522639286,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.5059206155772961,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
265,3.6875670130727514,0.34563627785738255,2.220446049250313e-16,2.220446049250313e-16,0.022889448893259456,0.4603132494064944,2.220446049250313e-16,0.02988960119860933,0.008941637878419449
266,3.8029799467193044,0.006703692421605074,0.05851157632272505,2.220446049250313e-16,2.220446049250313e-16,0.7782658599316274,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
267,3.783233493720503,0.2315183819174212,0.14502464522060912,2.220446049250313e-16,2.220446049250313e-16,0.32120793264203557,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
268,3.7750144101734415,0.2830804485109717,0.25247118229296256,2.220446049250313e-16,2.220446049250313e-16,0.26463709898488313,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
269,4.124137885642657,0.08129110804329862,4.7480961095971864e-05,2.220446049250313e-16,0.23192078506456987,2.220446049250313e-16,2.220446049250313e-16,0.061738492463337055,2.220446049250313e-16
270,3.916596578503915,7.279031318241059e-14,0.3803340875725516,2.220446049250313e-16,0.1161537842675167,0.07483987264016469,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
